Data Ora;154 [°C];154 [m/s];590 [°C];590 [m/s];150 [°C];150 [m/s];789 [°C];789 [m/s];261 [°C];261 [m/s];348 [°C];348 [m/s];,,,,,,,,,,,,
12.12.2022 11:43:06;1,4;0,67;1,6;0,79;2,1;0,00;1,5;0,88;1,5;0,75;1,6;0,96;
12.12.2022 11:43:07;1,4;0,84;1,6;0,84;2,1;0,00;1,4;0,82;1,5;0,70;1,5;1,04;
12.12.2022 11:43:08;---;0,91;1,6;0,77;2,1;0,00;1,4;0,77;1,5;0,72;1,5;1,06;,
12.12.2022 11:43:09;1,4;0,87;1,6;0,65;2,1;0,00;1,4;0,83;1,5;0,66;1,5;0,99;
12.12.2022 11:43:10;1,4;0,81;1,5;0,68;2,2;0,00;1,4;0,66;1,5;0,70;1,5;0,98;
12.12.2022 11:43:11;1,3;0,74;1,5;0,69;2,2;0,00;1,4;0,74;1,5;0,70;1,4;0,86;
12.12.2022 11:43:12;1,3;0,68;1,5;0,76;2,2;0,00;1,4;0,65;1,5;0,64;1,4;0,79;
12.12.2022 11:43:13;1,4;0,62;1,5;0,72;2,2;0,00;1,4;0,59;1,5;0,62;1,4;0,82;
12.12.2022 11:43:14;---;0,56;1,5;0,68;2,2;0,00;1,4;0,54;1,4;0,59;1,4;0,83;,
12.12.2022 11:43:15;1,4;0,60;1,5;0,60;2,1;0,00;1,4;0,55;1,5;0,56;1,4;0,71;
12.12.2022 11:43:16;1,4;0,60;1,5;0,55;2,1;0,00;1,4;0,62;1,4;0,60;1,4;0,83;
12.12.2022 11:43:17;1,4;0,61;1,5;0,61;2,1;0,00;1,4;0,63;1,4;0,62;1,4;0,78;
12.12.2022 11:43:18;1,4;0,60;1,5;0,61;2,1;0,00;1,4;0,58;1,4;0,58;1,5;0,76;
12.12.2022 11:43:19;1,4;0,62;1,5;0,64;2,1;0,00;1,4;0,61;1,4;0,65;1,4;0,73;
12.12.2022 11:43:20;1,3;0,72;1,5;0,62;2,1;0,00;1,4;0,59;1,4;0,65;1,4;0,79;
12.12.2022 11:43:21;1,3;0,71;1,4;0,59;2,1;0,00;1,4;0,55;1,4;0,58;1,4;0,79;
12.12.2022 11:43:22;1,3;0,63;1,5;0,64;2,1;0,00;1,4;0,57;1,4;0,60;1,4;0,79;
12.12.2022 11:43:23;1,3;0,58;1,5;0,63;2,1;0,01;1,4;0,63;1,4;0,62;1,4;0,72;
12.12.2022 11:43:24;1,3;0,72;1,4;0,62;2,1;0,02;1,3;0,72;1,4;0,73;1,4;0,87;
12.12.2022 11:43:25;1,3;0,92;1,4;0,67;2,1;0,02;1,3;0,95;1,4;0,98;1,4;1,16;
12.12.2022 11:43:26;1,3;1,08;1,4;0,60;2,1;0,00;1,3;0,99;1,4;0,84;1,3;1,39;
12.12.2022 11:43:27;1,2;1,21;1,4;0,74;2,1;0,05;1,3;0,88;1,4;0,76;1,3;1,19;
12.12.2022 11:43:28;1,2;1,17;1,4;0,73;2,1;0,02;1,3;0,76;1,4;0,64;1,3;1,20;
12.12.2022 11:43:29;1,2;1,04;1,4;0,70;2,1;0,00;1,3;0,73;1,3;0,74;1,3;1,10;
12.12.2022 11:43:30;1,2;0,92;1,4;0,78;2,1;0,00;1,3;0,82;1,3;0,77;1,3;1,04;
12.12.2022 11:43:31;---;0,82;1,3;0,91;2,1;0,01;1,3;0,78;1,3;0,93;1,3;1,01;,
12.12.2022 11:43:32;1,2;0,79;1,3;0,85;2,1;0,00;1,3;0,76;1,3;0,89;1,3;0,96;
12.12.2022 11:43:33;1,2;0,88;1,3;0,73;2,1;0,00;1,3;0,67;1,3;0,92;1,3;0,99;
12.12.2022 11:43:34;1,2;0,87;1,3;0,69;2,1;0,02;1,3;0,70;1,3;0,78;1,3;0,93;
12.12.2022 11:43:35;1,2;0,90;1,3;0,61;2,1;0,03;1,3;0,57;1,3;0,63;1,3;1,10;
12.12.2022 11:43:36;1,2;0,87;1,4;0,50;2,1;0,02;1,3;0,65;1,4;0,55;1,3;0,97;
12.12.2022 11:43:37;1,2;0,92;1,4;0,62;2,1;0,01;1,3;0,66;1,4;0,55;1,3;0,95;
12.12.2022 11:43:38;1,2;0,77;1,4;0,64;2,1;0,03;1,3;0,55;1,4;0,49;1,3;0,82;
12.12.2022 11:43:39;1,2;0,64;1,4;0,67;2,1;0,00;1,3;0,56;1,4;0,48;1,3;0,81;
12.12.2022 11:43:40;---;0,63;1,3;0,73;2,1;0,00;1,3;0,56;1,4;0,51;1,3;0,86;,
12.12.2022 11:43:41;1,3;0,57;1,4;0,64;2,1;0,00;1,3;0,70;1,4;0,56;1,3;0,85;
12.12.2022 11:43:42;1,3;0,64;1,4;0,56;2,1;0,00;1,3;0,66;1,4;0,76;1,3;0,83;
12.12.2022 11:43:43;---;0,64;1,4;0,56;2,1;0,01;1,3;0,61;1,3;0,79;1,4;0,69;,
12.12.2022 11:43:44;1,3;0,52;1,4;0,66;2,1;0,03;1,3;0,63;1,3;0,67;1,4;0,74;
12.12.2022 11:43:45;1,3;0,60;1,4;0,77;2,1;0,00;1,3;0,63;1,3;0,75;1,4;0,83;
12.12.2022 11:43:46;1,3;0,67;1,4;0,67;2,0;0,00;1,3;0,78;1,3;0,76;1,4;0,85;
12.12.2022 11:43:47;1,3;0,76;1,4;0,67;2,0;0,00;1,3;0,74;1,3;0,72;1,4;0,90;
12.12.2022 11:43:48;1,2;0,89;1,4;0,76;2,0;0,00;1,3;0,66;1,3;0,73;1,3;1,17;
12.12.2022 11:43:49;1,2;0,86;1,4;0,71;2,0;0,00;1,3;0,72;1,3;0,77;1,3;1,04;
12.12.2022 11:43:50;1,2;0,79;1,3;0,76;2,0;0,02;1,3;0,70;1,3;0,85;1,3;0,92;
12.12.2022 11:43:51;1,2;0,88;1,3;0,68;2,0;0,04;1,3;0,83;1,3;0,74;1,3;1,12;
12.12.2022 11:43:52;1,2;0,77;1,3;0,81;2,0;0,01;1,2;0,90;1,3;1,09;1,3;0,92;
12.12.2022 11:43:53;1,2;0,69;1,3;1,13;2,0;0,02;1,2;1,03;1,2;1,18;1,3;0,99;
12.12.2022 11:43:54;1,2;0,58;1,3;1,00;2,0;0,01;1,2;0,84;1,2;0,95;1,3;0,91;
12.12.2022 11:43:55;1,2;0,85;1,3;1,03;2,0;0,00;1,2;1,00;1,2;0,86;1,3;1,25;
12.12.2022 11:43:56;1,2;1,31;1,3;0,76;2,0;0,00;1,2;1,18;1,2;1,23;1,2;1,66;
12.12.2022 11:43:57;1,1;1,32;1,3;0,75;2,0;0,08;1,2;1,23;1,2;1,43;1,2;1,74;
12.12.2022 11:43:58;1,1;1,32;1,3;1,15;2,0;0,06;1,1;1,33;1,2;1,32;1,2;1,57;
12.12.2022 11:43:59;1,1;1,17;1,3;0,73;2,0;0,06;1,1;1,22;1,2;1,07;1,2;1,42;
12.12.2022 11:44:00;1,1;1,11;1,3;0,67;1,9;0,09;1,1;1,10;1,2;1,21;1,2;1,37;
12.12.2022 11:44:01;1,1;0,92;1,3;1,02;2,0;0,09;1,1;1,27;1,2;1,45;1,2;1,40;
12.12.2022 11:44:02;1,1;0,96;1,2;1,06;2,0;0,09;1,1;1,35;1,2;1,41;1,2;1,55;
12.12.2022 11:44:03;1,1;1,03;1,2;1,23;2,0;0,11;1,1;1,27;1,2;1,48;1,2;1,30;
12.12.2022 11:44:04;1,1;1,17;1,2;1,19;1,9;0,18;1,1;1,08;1,1;1,28;1,2;1,21;
12.12.2022 11:44:05;1,1;1,52;1,2;0,81;1,9;0,12;1,1;1,22;1,1;1,12;1,1;1,67;
12.12.2022 11:44:06;1,1;1,60;1,2;0,73;1,9;0,07;1,1;1,50;1,1;1,68;1,1;1,86;
12.12.2022 11:44:07;1,1;1,56;1,2;1,56;1,9;0,05;1,1;1,46;1,1;1,63;1,1;1,69;
12.12.2022 11:44:08;1,1;1,38;1,1;1,69;1,9;0,02;1,1;1,34;1,1;1,40;1,1;1,46;
12.12.2022 11:44:09;1,1;1,35;1,1;1,57;1,9;0,01;1,1;1,37;1,1;1,41;1,1;1,62;
12.12.2022 11:44:10;1,1;1,25;1,1;1,56;1,9;0,00;1,1;1,38;1,1;1,55;1,1;1,46;
12.12.2022 11:44:11;1,1;1,19;1,1;1,44;1,9;0,03;1,1;1,20;1,1;1,29;1,1;1,45;
12.12.2022 11:44:12;1,1;1,17;1,1;1,48;1,9;0,06;1,1;1,12;1,1;1,46;1,1;1,30;
12.12.2022 11:44:13;1,1;0,92;1,1;1,45;1,9;0,00;1,1;1,21;1,1;1,53;1,1;1,11;
12.12.2022 11:44:14;1,1;0,90;1,1;1,48;1,9;0,03;1,1;1,12;1,1;1,49;1,1;1,30;
12.12.2022 11:44:15;1,1;1,05;1,1;1,58;1,9;0,02;1,1;0,93;1,1;1,32;1,2;1,27;
12.12.2022 11:44:16;1,1;0,98;1,1;1,37;1,9;0,01;1,1;1,01;1,1;1,25;1,2;1,11;
12.12.2022 11:44:17;1,1;0,85;1,1;1,41;1,9;0,02;1,1;0,95;1,1;1,38;1,2;0,98;
12.12.2022 11:44:18;1,1;0,72;1,1;1,45;1,9;0,01;1,1;1,06;1,1;1,23;1,2;1,03;
12.12.2022 11:44:19;1,1;0,80;1,1;1,34;1,9;0,00;1,1;1,18;1,1;1,30;1,2;1,14;
12.12.2022 11:44:20;1,1;0,87;1,1;1,40;1,9;0,00;1,1;1,22;1,1;1,29;1,2;1,21;
12.12.2022 11:44:21;1,2;0,74;1,1;1,17;1,9;0,00;1,1;1,15;1,1;1,09;1,2;1,23;
12.12.2022 11:44:22;1,2;0,96;1,1;0,97;1,8;0,00;1,1;1,09;1,1;1,07;1,2;1,21;
12.12.2022 11:44:23;1,2;0,90;1,1;1,18;1,8;0,00;1,1;1,05;1,1;1,22;1,2;1,24;
12.12.2022 11:44:24;1,2;0,96;1,1;1,29;1,8;0,00;1,1;1,08;1,1;1,28;1,2;1,15;
12.12.2022 11:44:25;1,1;1,00;1,1;1,25;1,8;0,01;1,1;1,16;1,1;1,32;1,2;1,32;
12.12.2022 11:44:26;1,1;0,86;1,1;1,28;1,8;0,02;1,1;1,10;1,1;1,20;1,2;1,26;
12.12.2022 11:44:27;1,1;1,05;1,1;1,09;1,8;0,00;1,1;0,88;1,1;0,93;1,2;1,24;
12.12.2022 11:44:28;1,1;0,99;1,1;0,83;1,8;0,00;1,1;0,75;1,1;0,67;1,1;1,08;
12.12.2022 11:44:29;1,1;1,00;1,1;0,80;1,8;0,00;1,1;0,57;1,2;0,57;1,1;0,90;
12.12.2022 11:44:30;1,1;0,81;1,2;0,63;1,8;0,10;1,1;0,49;1,2;0,50;1,2;0,44;
12.12.2022 11:44:31;1,1;0,62;1,2;0,57;1,8;0,10;1,2;0,44;1,2;0,53;1,2;0,33;
12.12.2022 11:44:32;1,1;0,57;1,2;0,48;1,8;0,13;1,2;0,41;1,2;0,45;1,2;0,50;
12.12.2022 11:44:33;1,2;0,40;1,2;0,47;1,8;0,10;1,2;0,42;1,2;0,55;1,2;0,47;
12.12.2022 11:44:34;1,2;0,37;1,2;0,49;1,8;0,10;1,2;0,35;1,2;0,62;1,3;0,36;
12.12.2022 11:44:35;1,2;0,40;1,2;0,63;1,8;0,03;1,2;0,42;1,2;0,77;1,3;0,57;
12.12.2022 11:44:36;1,2;0,54;1,2;0,78;1,8;0,04;1,2;0,56;1,2;0,79;1,3;0,64;
12.12.2022 11:44:37;1,2;0,58;1,2;0,88;1,8;0,00;1,2;0,69;1,2;0,92;1,3;0,66;
12.12.2022 11:44:38;1,2;0,42;1,2;0,88;1,8;0,05;1,2;0,92;1,1;1,01;1,2;0,82;
12.12.2022 11:44:39;1,2;0,53;1,2;0,74;1,8;0,13;1,1;0,70;1,1;1,13;1,2;0,66;
12.12.2022 11:44:40;1,2;0,69;1,2;0,94;1,8;0,12;1,1;0,85;1,1;1,22;1,2;0,92;
12.12.2022 11:44:41;1,2;0,81;1,1;0,90;1,7;0,11;1,1;0,81;1,1;1,06;1,2;0,93;
12.12.2022 11:44:42;1,1;0,81;1,1;0,72;1,7;0,11;1,1;0,69;1,1;0,63;1,2;0,91;
12.12.2022 11:44:43;1,1;0,76;1,1;0,59;1,7;0,22;1,1;0,60;1,1;0,54;1,2;0,83;
12.12.2022 11:44:44;1,1;0,75;1,2;0,36;1,6;0,81;1,1;0,60;1,1;0,58;1,2;0,80;
12.12.2022 11:44:45;1,1;0,84;1,2;0,46;1,6;0,37;1,2;0,39;1,2;0,56;1,2;0,36;
12.12.2022 11:44:46;1,1;1,02;1,2;0,32;1,6;0,10;1,2;0,54;1,2;0,29;1,2;0,98;
12.12.2022 11:44:47;1,1;1,06;1,2;0,35;1,6;0,09;1,2;0,55;1,2;0,42;1,2;1,11;
12.12.2022 11:44:48;1,1;0,80;1,3;0,41;1,6;0,07;1,2;0,65;1,2;0,40;1,2;0,84;
12.12.2022 11:44:49;1,1;0,66;1,3;0,53;1,7;0,05;1,2;0,67;1,2;0,69;1,2;0,78;
12.12.2022 11:44:50;1,1;0,57;1,3;0,71;1,7;0,04;1,2;0,73;1,2;0,79;1,2;0,91;
12.12.2022 11:44:51;1,1;0,82;1,3;0,85;1,7;0,00;1,2;0,87;1,2;0,85;1,2;1,07;
12.12.2022 11:44:52;1,1;0,82;1,2;0,83;1,7;0,00;1,1;0,88;1,2;0,85;1,2;1,07;
12.12.2022 11:44:53;1,1;0,83;1,2;0,76;1,7;0,00;1,1;0,81;1,2;0,84;1,2;0,99;
12.12.2022 11:44:54;1,1;0,78;1,2;0,79;1,7;0,00;1,1;0,84;1,2;0,77;1,2;0,93;
12.12.2022 11:44:55;1,2;0,73;1,2;0,81;1,7;0,01;1,1;0,78;1,2;0,79;1,2;0,97;
12.12.2022 11:44:56;1,1;0,74;1,2;0,84;1,7;0,00;1,1;0,63;1,2;0,83;1,2;0,86;
12.12.2022 11:44:57;1,1;0,71;1,2;0,63;1,7;0,00;1,2;0,60;1,2;0,73;1,2;0,81;
12.12.2022 11:44:58;1,2;0,56;1,2;0,65;1,7;0,04;1,1;0,78;1,2;0,83;1,2;0,79;
12.12.2022 11:44:59;1,1;0,68;1,2;0,69;1,7;0,05;1,2;0,63;1,2;0,78;1,2;0,77;
12.12.2022 11:45:00;1,1;0,81;1,2;0,64;1,6;0,13;1,1;0,78;1,2;0,83;1,2;0,96;
12.12.2022 11:45:01;1,1;1,01;1,2;0,78;1,6;0,20;1,1;0,85;1,2;0,83;1,2;1,07;
12.12.2022 11:45:02;1,1;0,86;1,2;0,71;1,5;0,44;1,1;0,62;1,2;0,98;1,2;0,93;
12.12.2022 11:45:03;1,1;0,64;1,2;1,06;1,5;0,61;1,1;0,79;1,2;0,83;1,2;0,58;
12.12.2022 11:45:04;1,1;0,71;1,2;1,08;1,5;0,57;1,1;0,76;1,2;---;1,2;0,97;,
12.12.2022 11:45:05;1,1;0,90;1,2;0,98;1,4;0,26;1,1;0,76;1,2;0,63;1,2;0,98;
12.12.2022 11:45:06;1,1;0,64;1,2;0,82;1,5;0,28;1,1;0,64;1,2;0,67;1,2;0,79;
12.12.2022 11:45:07;1,1;0,52;1,2;0,77;1,5;0,24;1,1;0,61;1,2;0,68;1,2;0,85;
12.12.2022 11:45:08;1,1;0,39;1,2;0,85;1,5;0,10;1,1;0,64;1,1;0,77;1,1;0,88;
12.12.2022 11:45:09;1,1;0,95;1,1;0,78;1,5;0,11;1,1;0,66;1,1;1,00;1,1;0,84;
12.12.2022 11:45:10;1,1;0,81;1,1;0,90;1,5;0,11;1,1;0,97;1,1;1,14;1,1;0,85;
12.12.2022 11:45:11;1,1;1,06;1,1;1,30;1,5;0,12;1,1;0,98;1,1;1,18;1,1;1,36;
12.12.2022 11:45:12;1,0;1,38;1,1;0,98;1,5;0,13;1,0;1,37;1,0;1,42;1,1;1,58;
12.12.2022 11:45:13;1,0;1,62;1,1;1,16;1,6;0,14;1,0;1,45;1,0;1,14;1,0;2,21;
12.12.2022 11:45:14;1,0;1,79;1,1;1,08;1,6;0,15;1,0;1,12;1,0;1,27;1,0;2,02;
12.12.2022 11:45:15;1,0;1,63;1,1;0,97;1,5;0,28;1,0;1,21;1,0;1,39;1,0;1,78;
12.12.2022 11:45:16;1,0;1,36;1,1;1,03;1,5;0,14;1,0;1,10;1,0;1,05;1,0;1,31;
12.12.2022 11:45:17;1,0;1,67;1,0;1,13;1,5;0,16;1,0;0,86;1,0;1,35;1,0;1,40;
12.12.2022 11:45:18;1,0;1,55;1,0;1,38;1,5;0,16;1,0;1,34;1,0;1,63;1,0;1,54;
12.12.2022 11:45:19;1,0;1,44;1,0;1,48;1,5;0,15;1,0;1,32;1,0;1,57;1,0;1,55;
12.12.2022 11:45:20;1,0;1,34;1,0;1,32;1,5;0,12;1,0;1,30;1,0;1,34;1,0;1,53;
12.12.2022 11:45:21;1,0;1,35;1,0;1,25;1,5;0,12;1,0;1,12;1,0;1,17;1,0;1,38;
12.12.2022 11:45:22;1,0;1,25;1,0;1,12;1,5;0,16;1,0;1,08;1,0;1,04;1,0;1,38;
12.12.2022 11:45:23;1,0;1,23;1,0;1,17;1,5;0,08;1,0;1,37;1,0;1,38;1,0;1,52;
12.12.2022 11:45:24;1,0;1,57;1,0;0,97;1,5;0,17;0,9;1,70;1,0;---;1,0;1,93;,
12.12.2022 11:45:25;1,0;1,81;1,0;1,55;1,5;0,21;0,9;1,69;1,0;1,84;1,0;1,92;
12.12.2022 11:45:26;1,0;1,77;1,0;1,46;1,5;0,17;0,9;1,57;1,0;1,94;1,0;1,81;
12.12.2022 11:45:27;0,9;1,57;1,0;1,57;1,5;0,17;0,9;1,60;0,9;2,02;1,0;1,92;
12.12.2022 11:45:28;0,9;1,53;1,0;1,45;1,5;0,16;0,9;1,49;0,9;1,75;1,0;1,84;
12.12.2022 11:45:29;0,9;1,47;1,0;1,54;1,5;0,17;0,9;1,46;0,9;1,86;1,0;1,61;
12.12.2022 11:45:30;0,9;1,45;0,9;1,62;1,5;0,15;0,9;1,43;0,9;1,79;1,0;1,63;
12.12.2022 11:45:31;0,9;1,36;0,9;1,63;1,5;0,14;0,9;1,56;0,9;1,77;1,0;1,72;
12.12.2022 11:45:32;0,9;1,53;0,9;1,42;1,5;0,12;0,9;1,62;0,9;1,79;1,0;1,72;
12.12.2022 11:45:33;0,9;1,35;0,9;1,56;1,5;0,15;0,9;1,53;0,9;1,54;1,0;1,73;
12.12.2022 11:45:34;0,9;1,33;0,9;1,44;1,5;0,13;0,9;1,37;0,9;1,35;1,0;1,70;
12.12.2022 11:45:35;0,9;1,30;0,9;1,23;1,5;0,16;0,9;1,16;0,9;1,10;1,0;1,44;
12.12.2022 11:45:36;0,9;1,40;0,9;1,19;1,5;0,12;0,9;1,34;0,9;1,41;1,0;1,68;
12.12.2022 11:45:37;0,9;1,57;0,9;1,24;1,5;0,08;0,9;1,39;0,9;1,54;1,0;1,70;
12.12.2022 11:45:38;0,9;1,47;0,9;1,48;1,5;0,06;0,9;1,30;0,9;1,45;1,0;1,61;
12.12.2022 11:45:39;0,9;1,38;0,9;1,37;1,5;0,08;0,9;1,16;1,0;1,20;1,0;1,47;
12.12.2022 11:45:40;0,9;1,38;0,9;1,31;1,5;0,11;0,9;1,02;1,0;1,28;1,0;1,44;
12.12.2022 11:45:41;0,9;1,24;0,9;1,23;1,4;0,28;0,9;1,12;0,9;1,34;1,0;1,23;
12.12.2022 11:45:42;0,9;1,31;0,9;1,24;1,4;0,17;0,9;1,20;0,9;1,31;1,0;1,38;
12.12.2022 11:45:43;0,9;1,22;0,9;1,30;1,4;0,11;0,9;1,20;0,9;1,32;1,0;1,46;
12.12.2022 11:45:44;0,9;1,20;0,9;1,44;1,4;0,07;0,9;1,10;0,9;1,20;1,0;1,37;
12.12.2022 11:45:45;0,9;1,24;0,9;1,15;1,4;0,07;0,9;1,19;0,9;1,14;1,0;1,44;
12.12.2022 11:45:46;0,9;1,12;0,9;1,21;1,4;0,06;0,9;1,01;0,9;1,36;1,0;1,22;
12.12.2022 11:45:47;0,9;1,06;0,9;1,42;1,4;0,06;0,9;1,03;0,9;1,18;1,0;1,35;
12.12.2022 11:45:48;0,9;1,11;0,9;1,28;1,4;0,05;0,9;1,02;1,0;1,10;1,0;1,34;
12.12.2022 11:45:49;0,9;1,12;0,9;1,17;1,4;0,07;0,9;1,15;0,9;1,26;1,0;1,43;
