Data Ora;348 [°C];348 [m/s];261 [°C];261 [m/s];590 [°C];590 [m/s];154 [°C];154 [m/s];789 [°C];789 [m/s];
01.12.2022 10:45:59;9,6;0,02;9,7;0,01;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:00;9,6;0,00;9,7;0,01;9,6;0,00;---;0,00;9,7;0,00;
01.12.2022 10:46:01;9,6;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:02;9,6;0,00;9,7;0,00;9,6;0,00;---;0,00;9,7;0,00;
01.12.2022 10:46:03;9,6;0,04;9,7;0,00;9,6;0,03;9,7;0,01;9,7;0,00;
01.12.2022 10:46:04;9,7;0,00;9,7;0,02;9,6;0,01;---;0,06;9,7;0,00;
01.12.2022 10:46:05;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;---;
01.12.2022 10:46:06;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:07;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:08;9,7;0,00;9,7;0,00;9,6;0,00;---;0,00;9,7;---;
01.12.2022 10:46:09;9,7;0,01;9,7;0,00;9,6;0,00;9,7;0,00;---;0,00;
01.12.2022 10:46:10;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:11;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:12;9,7;0,00;9,7;0,00;9,6;0,00;---;0,00;9,7;0,00;
01.12.2022 10:46:13;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:14;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:15;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:16;9,7;0,00;9,7;0,00;9,6;0,00;---;0,00;9,7;---;
01.12.2022 10:46:17;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:18;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;---;
01.12.2022 10:46:19;9,7;0,00;9,7;0,00;9,6;0,00;---;0,00;9,7;0,00;
01.12.2022 10:46:20;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;---;
01.12.2022 10:46:21;9,7;0,00;9,7;0,00;9,6;0,00;---;0,00;9,7;0,00;
01.12.2022 10:46:22;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:23;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:24;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:25;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:26;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:27;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:28;9,7;0,00;9,7;0,00;9,6;0,01;---;0,00;9,7;0,00;
01.12.2022 10:46:29;9,7;0,00;9,7;0,00;9,6;0,00;9,7;0,03;9,7;---;
01.12.2022 10:46:30;9,7;0,01;9,7;0,00;9,6;0,00;---;0,00;---;0,00;
01.12.2022 10:46:31;9,7;0,01;9,7;0,00;9,6;0,00;9,7;0,00;9,7;0,00;
01.12.2022 10:46:32;9,7;0,00;9,7;0,00;9,6;0,01;---;0,00;9,7;0,00;
01.12.2022 10:46:33;9,7;0,00;9,7;0,00;9,6;0,00;9,8;0,00;9,7;0,00;
01.12.2022 10:46:34;9,7;0,00;9,7;0,00;9,6;0,00;9,8;0,00;9,8;---;
01.12.2022 10:46:35;9,7;0,00;9,7;0,00;9,6;0,00;---;0,00;9,8;0,00;
01.12.2022 10:46:36;9,7;0,00;9,7;0,00;9,7;0,00;9,8;0,00;---;0,00;
01.12.2022 10:46:37;9,7;0,00;9,7;0,00;9,7;0,00;---;0,00;9,8;0,00;
01.12.2022 10:46:38;9,7;0,03;9,7;0,01;9,6;0,03;9,8;0,03;9,7;0,02;
01.12.2022 10:46:39;9,7;0,09;9,7;0,06;9,6;0,08;9,8;0,06;9,7;0,05;
01.12.2022 10:46:40;9,7;0,11;9,7;0,02;9,6;0,13;9,8;0,07;9,8;0,06;
01.12.2022 10:46:41;9,7;0,11;9,7;0,03;9,6;0,15;---;0,03;9,8;0,00;
01.12.2022 10:46:42;9,7;0,15;9,7;0,10;9,6;0,09;9,8;0,09;---;0,08;
01.12.2022 10:46:43;9,7;0,09;9,7;0,11;9,6;0,12;---;0,06;9,7;0,08;
01.12.2022 10:46:44;9,7;0,12;9,7;0,24;9,6;0,11;9,8;0,06;9,7;0,19;
01.12.2022 10:46:45;9,7;0,18;9,6;0,30;9,6;0,22;9,8;0,11;---;---;
01.12.2022 10:46:46;9,7;0,19;9,6;0,36;9,6;0,29;9,7;0,15;9,6;0,30;
01.12.2022 10:46:47;9,7;0,22;9,5;0,39;9,6;0,29;9,7;0,16;9,6;---;
01.12.2022 10:46:48;9,7;0,21;9,5;0,41;9,6;0,32;---;0,10;9,6;0,28;
01.12.2022 10:46:49;9,6;0,29;9,5;0,29;9,5;0,32;9,7;0,18;---;---;
01.12.2022 10:46:50;9,6;0,35;9,5;0,32;9,5;0,35;9,7;0,25;9,5;0,31;
01.12.2022 10:46:51;9,6;0,37;9,5;0,33;9,5;0,35;9,7;0,25;9,5;---;
01.12.2022 10:46:52;9,5;0,38;9,5;0,32;9,4;0,35;9,6;0,29;---;0,31;
01.12.2022 10:46:53;9,5;0,25;9,5;0,37;9,5;0,28;9,6;0,24;9,5;0,31;
01.12.2022 10:46:54;9,6;0,15;9,5;0,30;9,5;0,19;9,6;0,18;9,5;---;
01.12.2022 10:46:55;9,6;0,16;9,4;0,33;9,5;0,25;9,7;0,13;9,5;0,28;
01.12.2022 10:46:56;9,6;0,18;9,4;0,39;9,5;0,29;9,7;0,05;---;0,37;
01.12.2022 10:46:57;9,6;0,21;9,4;0,41;9,5;0,25;9,7;0,06;9,5;0,35;
01.12.2022 10:46:58;9,6;0,18;9,4;0,40;9,5;0,27;---;0,07;---;0,32;
01.12.2022 10:46:59;9,6;0,16;9,4;0,37;9,5;0,20;9,7;0,03;9,5;0,30;
01.12.2022 10:47:00;9,6;0,23;9,4;0,33;9,5;0,26;9,7;0,14;9,5;0,25;
01.12.2022 10:47:01;9,6;0,22;9,5;0,27;9,5;0,23;9,7;0,17;9,5;0,22;
01.12.2022 10:47:02;9,6;0,18;9,5;0,22;9,5;0,16;9,7;0,16;---;---;
01.12.2022 10:47:03;9,6;0,18;9,5;0,22;9,5;0,15;9,7;0,12;9,6;0,17;
01.12.2022 10:47:04;9,6;0,21;9,5;0,19;9,5;0,17;---;0,15;---;0,16;
01.12.2022 10:47:05;9,6;0,28;9,5;0,23;9,5;0,27;9,7;0,17;9,5;0,19;
01.12.2022 10:47:06;9,5;0,31;9,4;0,30;9,4;0,29;9,6;0,24;9,5;0,28;
01.12.2022 10:47:07;9,5;0,37;9,4;0,33;9,4;0,39;9,5;0,28;9,4;0,30;
01.12.2022 10:47:08;9,4;0,49;9,4;0,44;9,3;0,50;---;0,35;9,4;0,40;
01.12.2022 10:47:09;9,4;0,44;9,3;0,42;9,3;0,38;9,5;0,40;9,4;0,42;
01.12.2022 10:47:10;9,4;0,39;9,3;0,35;9,3;0,34;9,5;0,35;9,4;0,36;
01.12.2022 10:47:11;9,4;0,37;9,3;0,31;9,3;0,34;---;0,31;---;0,32;
01.12.2022 10:47:12;9,4;0,43;9,3;0,39;9,3;0,41;9,5;0,33;9,3;0,36;
01.12.2022 10:47:13;9,3;0,45;9,3;0,40;9,3;0,40;9,4;0,37;9,3;0,36;
01.12.2022 10:47:14;9,3;0,42;9,3;0,38;9,3;0,39;9,4;0,34;9,3;0,36;
01.12.2022 10:47:15;9,3;0,43;9,3;0,40;9,3;0,43;9,4;0,35;9,3;---;
01.12.2022 10:47:16;9,3;0,41;9,3;0,42;9,2;0,40;9,4;0,37;---;0,39;
01.12.2022 10:47:17;9,3;0,40;9,3;0,44;9,2;0,41;9,4;0,34;9,3;0,40;
01.12.2022 10:47:18;9,3;0,48;9,2;0,50;9,2;0,48;9,4;0,36;9,3;0,43;
01.12.2022 10:47:19;9,3;0,50;9,2;0,51;9,2;0,52;9,4;0,41;9,3;0,46;
01.12.2022 10:47:20;9,3;0,55;9,2;0,50;9,2;0,57;9,4;0,40;9,2;0,48;
01.12.2022 10:47:21;9,3;0,58;9,2;0,57;9,2;0,60;9,4;0,46;9,2;0,51;
01.12.2022 10:47:22;9,2;0,57;9,2;0,58;9,1;0,58;9,3;0,43;9,2;0,53;
01.12.2022 10:47:23;9,2;0,56;9,2;0,54;9,1;0,57;9,3;0,45;9,2;0,47;
01.12.2022 10:47:24;9,2;0,51;9,2;0,55;9,1;0,56;9,3;0,43;9,2;---;
01.12.2022 10:47:25;9,3;0,46;9,2;0,54;9,1;0,53;9,3;0,36;9,2;0,51;
01.12.2022 10:47:26;9,3;0,42;9,2;0,56;9,2;0,43;9,3;0,35;---;0,50;
01.12.2022 10:47:27;9,3;0,42;9,2;0,48;9,2;0,39;9,4;0,28;9,2;0,43;
01.12.2022 10:47:28;9,3;0,32;9,2;0,41;9,2;0,34;9,4;0,25;---;0,37;
01.12.2022 10:47:29;9,3;0,35;9,2;0,37;9,2;0,34;9,4;0,25;9,3;0,36;
01.12.2022 10:47:30;9,3;0,34;9,2;0,37;9,2;0,36;---;0,27;9,3;0,34;
01.12.2022 10:47:31;9,3;0,41;9,3;0,37;9,2;0,44;9,4;0,32;9,3;0,35;
01.12.2022 10:47:32;9,3;0,43;9,2;0,43;9,2;0,46;9,4;0,35;9,3;0,39;
01.12.2022 10:47:33;9,3;0,52;9,2;0,44;9,2;0,52;9,4;0,40;9,2;0,41;
01.12.2022 10:47:34;9,3;0,53;9,2;0,47;9,2;0,50;9,3;0,45;9,2;0,41;
01.12.2022 10:47:35;9,2;0,55;9,2;0,49;9,2;0,55;9,3;0,42;9,2;0,43;
01.12.2022 10:47:36;9,2;0,60;9,2;0,54;9,1;0,61;9,3;0,47;9,2;0,49;
01.12.2022 10:47:37;9,2;0,61;9,2;0,52;9,1;0,58;9,3;0,49;9,2;0,47;
01.12.2022 10:47:38;9,2;0,64;9,2;0,50;9,1;0,62;9,3;0,55;9,2;---;
01.12.2022 10:47:39;9,2;0,59;9,2;0,48;9,1;0,57;9,3;0,50;9,2;0,50;
01.12.2022 10:47:40;9,2;0,55;9,2;0,56;9,1;0,62;9,3;0,44;9,1;0,51;
01.12.2022 10:47:41;9,1;0,73;9,1;0,68;9,0;0,80;9,3;0,51;9,1;0,63;
01.12.2022 10:47:42;9,1;0,77;9,1;0,76;9,0;0,79;9,2;0,60;9,1;0,69;
01.12.2022 10:47:43;9,1;0,62;9,1;0,76;9,0;0,70;9,2;0,51;9,1;0,70;
01.12.2022 10:47:44;9,1;0,62;9,1;0,58;9,0;0,64;9,2;0,44;---;0,61;
01.12.2022 10:47:45;9,1;0,62;9,1;0,61;9,0;0,65;9,2;0,51;9,0;0,57;
01.12.2022 10:47:46;9,1;0,69;9,0;0,74;9,0;0,75;9,2;0,47;9,0;0,65;
01.12.2022 10:47:47;9,1;0,68;9,0;0,73;9,0;0,69;9,2;0,49;9,0;0,68;
01.12.2022 10:47:48;9,1;0,60;9,0;0,74;9,0;0,63;9,2;0,49;9,0;0,60;
01.12.2022 10:47:49;9,1;0,66;9,0;0,71;8,9;0,73;9,2;0,50;9,0;0,59;
01.12.2022 10:47:50;9,0;0,78;9,0;0,81;8,9;0,80;9,1;0,55;---;0,72;
01.12.2022 10:47:51;9,0;0,87;9,0;0,77;8,9;0,87;9,1;0,63;8,9;0,70;
01.12.2022 10:47:52;9,0;0,91;8,9;0,85;8,9;0,92;9,1;0,71;8,9;0,76;
01.12.2022 10:47:53;9,0;0,87;8,9;0,84;8,9;0,87;9,0;0,70;8,9;0,77;
01.12.2022 10:47:54;8,9;0,87;8,9;0,86;8,9;0,89;9,0;0,70;8,9;0,74;
01.12.2022 10:47:55;9,0;0,77;8,9;0,77;8,9;0,83;9,0;0,64;8,9;0,75;
01.12.2022 10:47:56;9,0;0,75;8,9;0,74;8,9;0,78;9,0;0,60;8,9;0,72;
01.12.2022 10:47:57;9,0;0,68;8,9;0,70;8,9;0,70;9,0;0,54;8,9;0,65;
01.12.2022 10:47:58;9,0;0,67;8,9;0,74;8,9;0,73;9,0;0,57;8,9;0,62;
01.12.2022 10:47:59;9,0;0,66;8,9;0,76;8,9;0,69;9,1;0,54;8,9;0,64;
01.12.2022 10:48:00;9,0;0,63;8,9;0,77;8,9;0,69;9,1;0,51;8,9;0,65;
01.12.2022 10:48:01;9,0;0,75;8,9;0,73;8,8;0,79;9,1;0,55;8,9;0,69;
01.12.2022 10:48:02;8,9;0,86;8,9;0,76;8,8;0,84;9,0;0,64;8,9;0,69;
01.12.2022 10:48:03;8,9;1,02;8,9;0,87;8,8;1,02;9,0;0,77;8,8;0,74;
01.12.2022 10:48:04;8,8;1,14;8,8;1,06;8,7;1,17;8,9;0,94;8,8;0,92;
01.12.2022 10:48:05;8,8;1,10;8,8;1,06;8,7;1,12;8,9;0,93;---;1,00;
01.12.2022 10:48:06;8,8;1,11;8,8;1,07;8,7;1,14;8,9;0,88;8,7;0,98;
01.12.2022 10:48:07;8,8;1,06;8,7;1,05;8,7;1,06;8,8;0,90;8,7;1,00;
01.12.2022 10:48:08;8,7;1,02;8,7;0,96;8,7;1,03;8,8;0,83;8,7;0,90;
01.12.2022 10:48:09;8,7;1,00;8,7;0,96;8,7;1,01;8,8;0,82;8,7;0,89;
01.12.2022 10:48:10;8,7;1,02;8,7;0,98;8,6;1,05;8,8;0,81;8,7;0,91;
01.12.2022 10:48:11;8,7;1,05;8,7;0,99;8,6;1,08;8,8;0,84;8,7;0,93;
01.12.2022 10:48:12;8,7;0,94;8,7;0,88;8,6;0,89;8,8;0,81;8,7;0,89;
01.12.2022 10:48:13;8,7;0,90;8,7;0,82;8,7;0,86;8,8;0,68;---;0,76;
01.12.2022 10:48:14;8,7;0,84;8,7;0,77;8,7;0,81;8,8;0,68;8,7;0,73;
01.12.2022 10:48:15;8,7;0,83;8,8;0,76;8,7;0,88;8,8;0,64;8,7;0,68;
01.12.2022 10:48:16;8,7;0,87;8,7;0,87;8,7;0,87;8,8;0,67;8,7;0,75;
01.12.2022 10:48:17;8,7;0,83;8,7;0,82;8,7;0,85;8,8;0,62;8,7;0,75;
01.12.2022 10:48:18;8,7;0,85;8,7;0,79;8,7;0,86;8,8;0,65;8,7;0,72;
01.12.2022 10:48:19;8,7;0,89;8,7;0,87;8,6;0,91;8,8;0,65;---;0,76;
01.12.2022 10:48:20;8,7;0,75;8,7;0,83;8,7;0,80;8,8;0,65;8,7;0,78;
01.12.2022 10:48:21;8,8;0,69;8,7;0,74;8,7;0,69;8,8;0,55;8,7;0,69;
01.12.2022 10:48:22;8,8;0,56;8,7;0,74;8,7;0,67;8,9;0,41;8,7;0,65;
01.12.2022 10:48:23;8,8;0,48;8,7;0,72;8,7;0,55;8,9;0,38;8,7;0,66;
01.12.2022 10:48:24;8,8;0,62;8,7;0,68;8,7;0,63;8,9;0,44;8,7;0,55;
01.12.2022 10:48:25;8,8;0,62;8,7;0,74;8,7;0,62;8,9;0,50;8,7;0,60;
01.12.2022 10:48:26;8,8;0,64;8,7;0,62;8,7;0,68;8,9;0,48;8,7;0,56;
01.12.2022 10:48:27;8,8;0,80;8,7;0,71;8,7;0,79;8,9;0,59;8,7;0,68;
01.12.2022 10:48:28;8,8;0,85;8,7;0,76;8,7;0,85;8,8;0,65;8,7;0,71;
01.12.2022 10:48:29;8,7;0,82;8,7;0,78;8,6;0,84;8,8;0,64;8,7;0,74;
01.12.2022 10:48:30;8,7;0,78;8,7;0,79;8,6;0,79;8,8;0,63;8,7;0,74;
01.12.2022 10:48:31;8,7;0,73;8,7;0,73;8,6;0,74;8,8;0,57;8,7;0,70;
01.12.2022 10:48:32;8,7;0,79;8,7;0,70;8,6;0,76;8,8;0,59;8,7;0,66;
01.12.2022 10:48:33;8,7;0,79;8,7;0,67;8,6;0,76;8,8;0,61;8,7;0,65;
01.12.2022 10:48:34;8,7;0,75;8,7;0,67;8,6;0,75;8,8;0,58;8,7;0,66;
01.12.2022 10:48:35;8,7;0,72;8,7;0,68;8,6;0,75;8,8;0,53;8,7;0,64;
01.12.2022 10:48:36;8,7;0,69;8,7;0,65;8,6;0,67;8,8;0,54;---;0,65;
01.12.2022 10:48:37;8,7;0,65;8,7;0,69;8,6;0,69;8,8;0,50;8,7;0,64;
01.12.2022 10:48:38;8,7;0,66;8,7;0,57;8,6;0,62;8,8;0,53;8,7;0,59;
01.12.2022 10:48:39;8,7;0,69;8,7;0,58;8,6;0,65;8,8;0,53;8,7;0,54;
01.12.2022 10:48:40;8,7;0,67;8,7;0,62;8,6;0,64;8,8;0,56;---;0,59;
01.12.2022 10:48:41;8,7;0,62;8,7;0,58;8,6;0,60;8,8;0,49;8,7;0,56;
01.12.2022 10:48:42;8,7;0,59;8,7;0,53;8,6;0,57;8,8;0,46;8,7;0,53;
01.12.2022 10:48:43;8,7;0,62;8,7;0,51;8,6;0,53;8,8;0,50;8,7;0,51;
01.12.2022 10:48:44;8,7;0,64;8,7;0,49;8,6;0,60;8,8;0,50;---;0,47;
01.12.2022 10:48:45;8,7;0,61;8,8;0,42;8,7;0,44;8,8;0,49;8,7;0,46;
01.12.2022 10:48:46;8,7;0,50;8,8;0,44;8,7;0,49;8,8;0,43;8,8;0,41;
01.12.2022 10:48:47;8,8;0,49;8,8;0,54;8,7;0,52;8,8;0,40;8,8;0,46;
01.12.2022 10:48:48;8,8;0,52;8,8;0,50;8,7;0,54;8,8;0,40;8,8;0,44;
01.12.2022 10:48:49;8,8;0,43;8,8;0,45;8,7;0,43;8,9;0,39;8,8;0,42;
01.12.2022 10:48:50;8,8;0,51;8,8;0,52;8,7;0,53;8,9;0,39;---;0,40;
01.12.2022 10:48:51;8,8;0,53;8,8;0,45;8,7;0,47;8,9;0,43;8,8;0,44;
01.12.2022 10:48:52;8,8;0,63;8,8;0,55;8,7;0,61;8,8;0,48;8,7;0,47;
01.12.2022 10:48:53;8,7;0,65;8,7;0,67;8,7;0,65;8,8;0,51;---;0,60;
01.12.2022 10:48:54;8,7;0,63;8,7;0,70;8,7;0,68;8,8;0,45;8,7;0,58;
01.12.2022 10:48:55;8,7;0,61;8,7;0,62;8,6;0,62;8,8;0,45;8,7;0,61;
01.12.2022 10:48:56;8,7;0,57;8,7;0,58;8,6;0,57;8,8;0,42;8,7;0,55;
01.12.2022 10:48:57;8,7;0,60;8,7;0,60;8,6;0,59;8,8;0,46;8,7;0,56;
01.12.2022 10:48:58;8,7;0,55;8,7;0,57;8,6;0,58;8,8;0,45;---;0,54;
01.12.2022 10:48:59;8,7;0,58;8,7;0,55;8,6;0,56;8,8;0,47;8,7;0,53;
01.12.2022 10:49:00;8,7;0,59;8,7;0,58;8,6;0,56;8,8;0,46;---;0,54;
01.12.2022 10:49:01;8,7;0,60;8,7;0,55;8,6;0,55;8,8;0,49;8,7;0,53;
01.12.2022 10:49:02;8,7;0,57;8,7;0,56;8,6;0,58;8,8;0,47;8,7;0,53;
01.12.2022 10:49:03;8,7;0,60;8,7;0,58;8,6;0,57;8,8;0,47;8,7;0,56;
01.12.2022 10:49:04;8,7;0,58;8,7;0,59;8,6;0,58;8,8;0,45;8,7;0,55;
01.12.2022 10:49:05;8,7;0,58;8,7;0,66;8,6;0,59;8,8;0,44;8,7;0,57;
01.12.2022 10:49:06;8,7;0,60;8,7;0,66;8,6;0,62;8,8;0,46;8,7;0,58;
01.12.2022 10:49:07;8,7;0,63;8,7;0,62;8,6;0,67;8,8;0,50;8,7;0,59;
01.12.2022 10:49:08;8,8;0,75;8,7;0,66;8,7;0,68;8,8;0,58;---;0,59;
01.12.2022 10:49:09;8,8;0,68;8,7;0,60;8,7;0,69;8,8;0,64;8,7;0,55;
01.12.2022 10:49:10;8,8;0,68;8,7;0,64;8,7;0,70;8,8;0,48;8,7;0,60;
01.12.2022 10:49:11;8,7;0,70;8,7;0,69;8,6;0,68;8,8;0,54;8,7;0,59;
01.12.2022 10:49:12;8,7;0,82;8,7;0,86;8,6;0,83;8,8;0,68;8,7;0,69;
01.12.2022 10:49:13;8,7;0,88;8,7;0,88;8,6;0,91;8,8;0,60;8,7;0,77;
01.12.2022 10:49:14;8,7;0,82;8,7;0,93;8,6;0,83;8,8;0,63;8,7;0,81;
01.12.2022 10:49:15;8,7;0,89;8,7;0,87;8,6;0,91;8,8;0,67;---;0,75;
01.12.2022 10:49:16;8,7;0,80;8,7;0,85;8,6;0,84;8,8;0,66;8,7;0,79;
01.12.2022 10:49:17;8,7;0,72;8,7;0,80;8,7;0,73;8,8;0,62;8,7;0,73;
01.12.2022 10:49:18;8,8;0,62;8,7;0,83;8,7;0,68;8,8;0,58;8,7;0,63;
01.12.2022 10:49:19;8,8;0,72;8,7;0,90;8,6;0,81;8,8;0,59;8,7;0,72;
01.12.2022 10:49:20;8,7;0,73;8,7;0,74;8,6;0,83;8,8;0,60;8,7;0,77;
01.12.2022 10:49:21;8,8;0,59;8,7;0,67;8,6;0,72;8,8;0,49;---;0,62;
01.12.2022 10:49:22;8,8;0,74;8,7;0,90;8,6;0,92;8,8;0,50;8,7;0,70;
01.12.2022 10:49:23;8,7;0,97;8,6;1,13;8,6;1,17;8,8;0,59;8,6;1,01;
01.12.2022 10:49:24;8,7;1,15;8,6;1,19;8,5;1,23;8,8;0,89;8,6;1,06;
01.12.2022 10:49:25;8,7;1,15;8,6;1,13;8,5;1,20;8,7;0,91;8,6;1,09;
01.12.2022 10:49:26;8,6;1,12;8,6;1,01;8,5;1,07;8,7;0,95;8,6;0,99;
01.12.2022 10:49:27;8,6;1,08;8,6;1,04;8,5;1,13;8,7;0,84;---;0,91;
01.12.2022 10:49:28;8,6;1,06;8,6;1,06;8,5;1,08;8,7;0,85;8,5;1,00;
01.12.2022 10:49:29;8,6;0,98;8,6;0,94;8,5;0,99;8,7;0,76;8,5;0,88;
01.12.2022 10:49:30;8,6;1,03;8,6;0,92;8,5;1,08;8,7;0,83;8,5;0,93;
01.12.2022 10:49:31;8,6;0,95;8,6;0,97;8,5;1,02;8,7;0,67;8,5;0,92;
01.12.2022 10:49:32;8,6;0,87;8,6;0,88;8,5;0,91;8,7;0,67;---;0,85;
01.12.2022 10:49:33;8,6;0,86;8,6;0,99;8,5;0,90;8,7;0,67;8,5;0,82;
01.12.2022 10:49:34;8,6;0,85;8,6;0,93;8,5;0,91;8,7;0,70;8,6;0,85;
01.12.2022 10:49:35;8,6;0,83;8,6;0,97;8,5;0,82;8,7;0,68;---;0,82;
01.12.2022 10:49:36;8,6;0,78;8,6;0,77;8,5;0,73;8,7;0,63;8,6;0,70;
01.12.2022 10:49:37;8,6;0,63;8,6;0,66;8,6;0,62;8,7;0,56;8,6;0,59;
01.12.2022 10:49:38;8,7;0,68;8,6;0,69;8,6;0,77;8,7;0,56;8,6;0,62;
01.12.2022 10:49:39;8,7;0,71;8,6;0,80;8,6;0,85;8,7;0,57;---;0,65;
01.12.2022 10:49:40;8,6;0,95;8,6;0,73;8,5;0,95;8,7;0,74;8,6;0,72;
01.12.2022 10:49:41;8,6;0,83;8,6;0,78;8,5;0,84;8,7;0,65;8,6;0,76;
01.12.2022 10:49:42;8,6;0,66;8,6;0,82;8,5;0,77;8,7;0,55;---;0,73;
01.12.2022 10:49:43;8,7;0,64;8,6;0,75;8,6;0,71;8,7;0,52;8,6;0,68;
01.12.2022 10:49:44;8,7;0,63;8,6;0,67;8,6;0,66;8,7;0,50;8,6;0,58;
01.12.2022 10:49:45;8,7;0,60;8,6;0,64;8,6;0,67;8,8;0,51;8,6;0,60;
01.12.2022 10:49:46;8,7;0,60;8,6;0,62;8,6;0,59;8,8;0,51;8,7;0,55;
01.12.2022 10:49:47;8,7;0,49;8,7;0,57;8,6;0,58;8,8;0,46;8,7;0,51;
01.12.2022 10:49:48;8,7;0,54;8,6;0,76;8,6;0,54;8,8;0,40;---;0,58;
01.12.2022 10:49:49;8,7;0,65;8,6;0,69;8,6;0,67;8,8;0,50;8,6;0,63;
01.12.2022 10:49:50;8,7;0,63;8,6;0,64;8,6;0,63;8,8;0,51;8,6;0,57;
01.12.2022 10:49:51;8,7;0,68;8,6;0,67;8,6;0,73;8,8;0,54;---;0,60;
01.12.2022 10:49:52;8,7;0,74;8,6;0,66;8,6;0,71;8,8;0,61;8,6;0,61;
01.12.2022 10:49:53;8,7;0,78;8,6;0,77;8,6;0,78;8,8;0,60;---;0,64;
01.12.2022 10:49:54;8,7;0,78;8,6;0,72;8,6;0,75;8,7;0,58;8,6;0,66;
01.12.2022 10:49:55;8,7;0,92;8,6;0,78;8,6;0,91;8,7;0,65;8,6;0,69;
